-1.52,-2.11,-1.90,-1.93,-1.57,-1.88,-2.10,-1.66,-1.85,-2.35,-4.28,-2.13,-2.30,-4.34,-4.33,-4.80,-2.25,-2.30,-2.54,-1.87,
-3.01,-2.54,-3.09,-3.10,-2.68,-3.45,-2.54,-3.13,-2.20,-2.74,-3.70,-2.64,-3.01,-3.36,-3.45,-4.63,-2.82,-3.01,-2.63,-1.84,
-4.37,-3.53,-4.48,-4.82,-3.88,-4.43,-3.52,-3.97,-3.97,-4.58,-4.16,-3.62,-3.47,-4.37,-4.37,-5.17,-3.65,-3.46,-4.15,-4.09,
-4.97,-3.59,-4.94,-5.02,-3.75,-4.93,-3.58,-3.97,-5.18,-5.34,-4.92,-3.65,-3.69,-4.89,-4.83,-5.48,-3.68,-3.67,-4.80,-5.39,
------------------------------------
-4.21,-3.93,-3.97,-3.87,-3.94,-4.05,-4.17,-3.35,-3.56,-3.27,-3.72,-3.62,-3.36,-3.32,-4.32,-4.08,-4.12,-3.36,-4.59,-3.50,
-4.47,-4.22,-4.55,-4.50,-4.81,-3.84,-4.34,-3.89,-3.77,-3.80,-4.38,-4.51,-3.90,-3.87,-4.53,-3.94,-4.22,-3.90,-3.80,-3.95,
-4.65,-4.48,-5.10,-4.71,-4.49,-4.32,-4.61,-4.40,-4.23,-4.32,-4.81,-4.59,-4.42,-4.54,-4.62,-4.42,-4.62,-4.42,-4.18,-4.65,
-3.85,-3.66,-4.01,-4.48,-4.51,-4.07,-3.66,-3.87,-4.68,-4.60,-5.20,-3.85,-3.88,-4.82,-4.32,-4.33,-4.96,-3.88,-4.54,-4.79,
-3.67,-3.37,-3.86,-5.18,-4.44,-3.34,-3.27,-3.33,-3.56,-3.56,-4.46,-3.46,-3.33,-3.73,-5.19,-5.19,-4.24,-3.33,-5.02,-5.14,
-4.83,-3.82,-4.86,-2.30,-3.36,-3.41,-3.73,-3.05,-3.60,-3.65,-4.68,-3.64,-3.04,-2.99,-2.52,-3.26,-3.43,-3.04,-3.99,-3.59,
-3.15,-2.36,-2.72,-1.89,-2.82,-3.73,-2.42,-3.00,-3.10,-3.11,-4.43,-2.76,-3.01,-2.30,-1.08,-3.03,-3.12,-3.01,-3.55,-3.35,
-3.20,-2.39,-3.33,-2.12,-2.09,-3.53,-2.46,-3.21,-3.20,-3.45,-4.54,-2.58,-3.23,-2.52,-3.06,-3.59,-3.10,-3.23,-3.78,-3.77,
-1.94,-2.20,-1.61,-1.77,-2.29,-4.53,-2.26,-2.31,-4.99,-4.67,-4.85,-2.39,-2.31,-2.40,-1.43,-2.93,-2.79,-2.31,-3.39,-3.26,
-1.54,-2.15,-1.55,-1.83,-3.00,-4.65,-2.17,-2.18,-5.07,-4.85,-4.78,-2.29,-2.18,-2.81,-3.38,-2.37,-1.45,-2.18,-2.11,-3.01,
-3.44,-3.48,-2.72,-2.86,-3.58,-5.02,-3.47,-3.00,-5.70,-5.67,-5.19,-3.27,-3.00,-3.43,-3.13,-3.21,-2.12,-3.00,-3.15,-3.59,
-2.20,-2.71,-2.14,-2.11,-3.25,-4.70,-2.70,-2.55,-5.27,-5.06,-4.86,-2.69,-2.55,-2.88,-3.02,-2.65,-1.55,-2.55,-2.23,-2.90,
-1.88,-2.10,-1.66,-1.85,-2.35,-4.28,-2.13,-2.30,-4.34,-4.33,-4.80,-2.25,-2.30,-2.54,-1.87,-2.87,-2.46,-2.30,-3.14,-3.44,
-3.45,-2.54,-3.13,-2.20,-2.74,-3.70,-2.64,-3.01,-3.36,-3.45,-4.63,-2.82,-3.01,-2.63,-1.84,-3.39,-3.32,-3.01,-3.85,-3.66,
-4.43,-3.52,-3.97,-3.97,-4.58,-4.16,-3.62,-3.47,-4.37,-4.37,-5.17,-3.65,-3.46,-4.15,-4.09,-4.58,-4.58,-3.46,-4.86,-4.80,
-4.93,-3.58,-3.97,-5.18,-5.34,-4.92,-3.65,-3.69,-4.89,-4.83,-5.48,-3.68,-3.67,-4.80,-5.39,-5.16,-5.01,-3.67,-5.12,-5.17,
------------------------------------
-4.05,-4.17,-3.35,-3.56,-3.27,-3.72,-3.62,-3.36,-3.32,-4.32,-4.08,-4.12,-3.36,-4.59,-3.50,-3.74,-3.93,-3.36,-3.94,-3.92,
-3.84,-4.34,-3.89,-3.77,-3.80,-4.38,-4.51,-3.90,-3.87,-4.53,-3.94,-4.22,-3.90,-3.80,-3.95,-3.82,-4.35,-3.90,-4.66,-4.87,
-4.32,-4.61,-4.40,-4.23,-4.32,-4.81,-4.59,-4.42,-4.54,-4.62,-4.42,-4.62,-4.42,-4.18,-4.65,-4.30,-4.55,-4.42,-4.52,-4.47,
-4.07,-3.66,-3.87,-4.68,-4.60,-5.20,-3.85,-3.88,-4.82,-4.32,-4.33,-4.96,-3.88,-4.54,-4.79,-4.02,-3.93,-3.88,-4.03,-3.97,
-3.34,-3.27,-3.33,-3.56,-3.56,-4.46,-3.46,-3.33,-3.73,-5.19,-5.19,-4.24,-3.33,-5.02,-5.14,-4.58,-4.50,-3.33,-4.61,-4.81,
-3.41,-3.73,-3.05,-3.60,-3.65,-4.68,-3.64,-3.04,-2.99,-2.52,-3.26,-3.43,-3.04,-3.99,-3.59,-4.51,-3.60,-3.04,-2.67,-3.09,
-3.73,-2.42,-3.00,-3.10,-3.11,-4.43,-2.76,-3.01,-2.30,-1.08,-3.03,-3.12,-3.01,-3.55,-3.35,-2.45,-1.99,-3.01,-1.65,-3.08,
-3.53,-2.46,-3.21,-3.20,-3.45,-4.54,-2.58,-3.23,-2.52,-3.06,-3.59,-3.10,-3.23,-3.78,-3.77,-4.35,-3.87,-3.23,-3.21,-2.31,
-4.53,-2.26,-2.31,-4.99,-4.67,-4.85,-2.39,-2.31,-2.40,-1.43,-2.93,-2.79,-2.31,-3.39,-3.26,-2.41,-2.25,-2.31,-1.72,-2.17,
-4.65,-2.17,-2.18,-5.07,-4.85,-4.78,-2.29,-2.18,-2.81,-3.38,-2.37,-1.45,-2.18,-2.11,-3.01,-2.94,-3.02,-2.18,-2.62,-1.71,
-5.02,-3.47,-3.00,-5.70,-5.67,-5.19,-3.27,-3.00,-3.43,-3.13,-3.21,-2.12,-3.00,-3.15,-3.59,-2.18,-1.92,-3.00,-2.04,-2.21,
-4.70,-2.70,-2.55,-5.27,-5.06,-4.86,-2.69,-2.55,-2.88,-3.02,-2.65,-1.55,-2.55,-2.23,-2.90,-2.50,-2.33,-2.55,-2.14,-1.93,
-4.28,-2.13,-2.30,-4.34,-4.33,-4.80,-2.25,-2.30,-2.54,-1.87,-2.87,-2.46,-2.30,-3.14,-3.44,-2.74,-2.62,-2.30,-2.12,-2.06,
-3.70,-2.64,-3.01,-3.36,-3.45,-4.63,-2.82,-3.01,-2.63,-1.84,-3.39,-3.32,-3.01,-3.85,-3.66,-3.24,-2.76,-3.01,-2.31,-2.91,
-4.16,-3.62,-3.47,-4.37,-4.37,-5.17,-3.65,-3.46,-4.15,-4.09,-4.58,-4.58,-3.46,-4.86,-4.80,-4.75,-4.49,-3.46,-4.09,-4.42,
-4.92,-3.65,-3.69,-4.89,-4.83,-5.48,-3.68,-3.67,-4.80,-5.39,-5.16,-5.01,-3.67,-5.12,-5.17,-4.96,-5.05,-3.67,-5.03,-5.30,
------------------------------------
-3.72,-3.62,-3.36,-3.32,-4.32,-4.08,-4.12,-3.36,-4.59,-3.50,-3.74,-3.93,-3.36,-3.94,-3.92,-3.68,-4.16,-3.36,-2.89,-4.38,
-4.38,-4.51,-3.90,-3.87,-4.53,-3.94,-4.22,-3.90,-3.80,-3.95,-3.82,-4.35,-3.90,-4.66,-4.87,-3.67,-4.01,-3.90,-3.68,-4.59,
-4.81,-4.59,-4.42,-4.54,-4.62,-4.42,-4.62,-4.42,-4.18,-4.65,-4.30,-4.55,-4.42,-4.52,-4.47,-4.03,-4.88,-4.42,-4.31,-4.60,
-5.20,-3.85,-3.88,-4.82,-4.32,-4.33,-4.96,-3.88,-4.54,-4.79,-4.02,-3.93,-3.88,-4.03,-3.97,-3.16,-4.13,-3.88,-4.58,-5.35,
-4.46,-3.46,-3.33,-3.73,-5.19,-5.19,-4.24,-3.33,-5.02,-5.14,-4.58,-4.50,-3.33,-4.61,-4.81,-2.55,-3.83,-3.33,-3.49,-5.31,
-4.68,-3.64,-3.04,-2.99,-2.52,-3.26,-3.43,-3.04,-3.99,-3.59,-4.51,-3.60,-3.04,-2.67,-3.09,-3.79,-4.91,-3.04,-2.71,-4.94,
-4.43,-2.76,-3.01,-2.30,-1.08,-3.03,-3.12,-3.01,-3.55,-3.35,-2.45,-1.99,-3.01,-1.65,-3.08,-2.02,-3.69,-3.01,-2.22,-4.48,
-4.54,-2.58,-3.23,-2.52,-3.06,-3.59,-3.10,-3.23,-3.78,-3.77,-4.35,-3.87,-3.23,-3.21,-2.31,-1.96,-2.88,-3.23,-2.43,-4.08,
-4.85,-2.39,-2.31,-2.40,-1.43,-2.93,-2.79,-2.31,-3.39,-3.26,-2.41,-2.25,-2.31,-1.72,-2.17,-3.75,-4.52,-2.31,-2.24,-5.24,
-4.78,-2.29,-2.18,-2.81,-3.38,-2.37,-1.45,-2.18,-2.11,-3.01,-2.94,-3.02,-2.18,-2.62,-1.71,-3.67,-4.65,-2.18,-2.96,-5.00,
-5.19,-3.27,-3.00,-3.43,-3.13,-3.21,-2.12,-3.00,-3.15,-3.59,-2.18,-1.92,-3.00,-2.04,-2.21,-4.33,-5.24,-3.00,-2.43,-5.40,
-4.86,-2.69,-2.55,-2.88,-3.02,-2.65,-1.55,-2.55,-2.23,-2.90,-2.50,-2.33,-2.55,-2.14,-1.93,-3.84,-4.89,-2.55,-2.50,-5.14,
-4.80,-2.25,-2.30,-2.54,-1.87,-2.87,-2.46,-2.30,-3.14,-3.44,-2.74,-2.62,-2.30,-2.12,-2.06,-3.08,-3.94,-2.30,-2.40,-4.84,
-4.63,-2.82,-3.01,-2.63,-1.84,-3.39,-3.32,-3.01,-3.85,-3.66,-3.24,-2.76,-3.01,-2.31,-2.91,-2.33,-3.60,-3.01,-2.52,-4.55,
-5.17,-3.65,-3.46,-4.15,-4.09,-4.58,-4.58,-3.46,-4.86,-4.80,-4.75,-4.49,-3.46,-4.09,-4.42,-3.59,-4.69,-3.46,-4.02,-5.54,
-5.48,-3.68,-3.67,-4.80,-5.39,-5.16,-5.01,-3.67,-5.12,-5.17,-4.96,-5.05,-3.67,-5.03,-5.30,-4.34,-5.17,-3.67,-4.19,-5.68,
------------------------------------
-4.08,-4.12,-3.36,-4.59,-3.50,-3.74,-3.93,-3.36,-3.94,-3.92,-3.68,-4.16,-3.36,-2.89,-4.38,-4.15,-3.31,-3.36,-2.90,-3.69,
-3.94,-4.22,-3.90,-3.80,-3.95,-3.82,-4.35,-3.90,-4.66,-4.87,-3.67,-4.01,-3.90,-3.68,-4.59,-4.04,-3.81,-3.90,-3.69,-4.14,
-4.42,-4.62,-4.42,-4.18,-4.65,-4.30,-4.55,-4.42,-4.52,-4.47,-4.03,-4.88,-4.42,-4.31,-4.60,-4.29,-4.62,-4.42,-4.25,-4.63,
-4.33,-4.96,-3.88,-4.54,-4.79,-4.02,-3.93,-3.88,-4.03,-3.97,-3.16,-4.13,-3.88,-4.58,-5.35,-4.97,-3.71,-3.88,-4.57,-4.22,
-5.19,-4.24,-3.33,-5.02,-5.14,-4.58,-4.50,-3.33,-4.61,-4.81,-2.55,-3.83,-3.33,-3.49,-5.31,-3.73,-4.22,-3.33,-3.47,-5.01,
-3.26,-3.43,-3.04,-3.99,-3.59,-4.51,-3.60,-3.04,-2.67,-3.09,-3.79,-4.91,-3.04,-2.71,-4.94,-2.64,-3.93,-3.04,-2.70,-2.88,
-3.03,-3.12,-3.01,-3.55,-3.35,-2.45,-1.99,-3.01,-1.65,-3.08,-2.02,-3.69,-3.01,-2.22,-4.48,-1.78,-1.64,-3.01,-2.22,-1.62,
-3.59,-3.10,-3.23,-3.78,-3.77,-4.35,-3.87,-3.23,-3.21,-2.31,-1.96,-2.88,-3.23,-2.43,-4.08,-2.29,-3.27,-3.23,-2.43,-3.20,
-2.93,-2.79,-2.31,-3.39,-3.26,-2.41,-2.25,-2.31,-1.72,-2.17,-3.75,-4.52,-2.31,-2.24,-5.24,-2.52,-1.78,-2.31,-2.24,-1.49,
-2.37,-1.45,-2.18,-2.11,-3.01,-2.94,-3.02,-2.18,-2.62,-1.71,-3.67,-4.65,-2.18,-2.96,-5.00,-2.70,-2.90,-2.18,-2.95,-3.20,
-3.21,-2.12,-3.00,-3.15,-3.59,-2.18,-1.92,-3.00,-2.04,-2.21,-4.33,-5.24,-3.00,-2.43,-5.40,-3.30,-3.91,-3.00,-2.44,-2.82,
-2.65,-1.55,-2.55,-2.23,-2.90,-2.50,-2.33,-2.55,-2.14,-1.93,-3.84,-4.89,-2.55,-2.50,-5.14,-2.78,-3.38,-2.55,-2.50,-2.71,
-2.87,-2.46,-2.30,-3.14,-3.44,-2.74,-2.62,-2.30,-2.12,-2.06,-3.08,-3.94,-2.30,-2.40,-4.84,-2.55,-2.09,-2.30,-2.40,-1.94,
-3.39,-3.32,-3.01,-3.85,-3.66,-3.24,-2.76,-3.01,-2.31,-2.91,-2.33,-3.60,-3.01,-2.52,-4.55,-2.23,-2.40,-3.01,-2.51,-2.32,
-4.58,-4.58,-3.46,-4.86,-4.80,-4.75,-4.49,-3.46,-4.09,-4.42,-3.59,-4.69,-3.46,-4.02,-5.54,-4.06,-4.33,-3.46,-3.97,-4.24,
-5.16,-5.01,-3.67,-5.12,-5.17,-4.96,-5.05,-3.67,-5.03,-5.30,-4.34,-5.17,-3.67,-4.19,-5.68,-5.14,-4.66,-3.67,-4.15,-5.04,
------------------------------------
-3.74,-3.93,-3.36,-3.94,-3.92,-3.68,-4.16,-3.36,-2.89,-4.38,-4.15,-3.31,-3.36,-2.90,-3.69,-3.99,-4.09,-3.36,-2.90,-4.40,
-3.82,-4.35,-3.90,-4.66,-4.87,-3.67,-4.01,-3.90,-3.68,-4.59,-4.04,-3.81,-3.90,-3.69,-4.14,-4.34,-5.11,-3.90,-3.69,-4.51,
-4.30,-4.55,-4.42,-4.52,-4.47,-4.03,-4.88,-4.42,-4.31,-4.60,-4.29,-4.62,-4.42,-4.25,-4.63,-4.58,-4.85,-4.42,-4.25,-4.74,
-4.02,-3.93,-3.88,-4.03,-3.97,-3.16,-4.13,-3.88,-4.58,-5.35,-4.97,-3.71,-3.88,-4.57,-4.22,-4.79,-4.84,-3.88,-4.57,-4.83,
-4.58,-4.50,-3.33,-4.61,-4.81,-2.55,-3.83,-3.33,-3.49,-5.31,-3.73,-4.22,-3.33,-3.47,-5.01,-4.90,-4.81,-3.33,-3.47,-4.86,
-4.51,-3.60,-3.04,-2.67,-3.09,-3.79,-4.91,-3.04,-2.71,-4.94,-2.64,-3.93,-3.04,-2.70,-2.88,-3.24,-3.30,-3.04,-2.70,-3.55,
-2.45,-1.99,-3.01,-1.65,-3.08,-2.02,-3.69,-3.01,-2.22,-4.48,-1.78,-1.64,-3.01,-2.22,-1.62,-2.96,-3.07,-3.01,-2.22,-3.39,
-4.35,-3.87,-3.23,-3.21,-2.31,-1.96,-2.88,-3.23,-2.43,-4.08,-2.29,-3.27,-3.23,-2.43,-3.20,-4.05,-5.10,-3.23,-2.43,-4.23,
-2.41,-2.25,-2.31,-1.72,-2.17,-3.75,-4.52,-2.31,-2.24,-5.24,-2.52,-1.78,-2.31,-2.24,-1.49,-3.28,-4.46,-2.31,-2.24,-3.68,
-2.94,-3.02,-2.18,-2.62,-1.71,-3.67,-4.65,-2.18,-2.96,-5.00,-2.70,-2.90,-2.18,-2.95,-3.20,-1.53,-1.35,-2.18,-2.95,-1.54,
-2.18,-1.92,-3.00,-2.04,-2.21,-4.33,-5.24,-3.00,-2.43,-5.40,-3.30,-3.91,-3.00,-2.44,-2.82,-2.28,-2.12,-3.00,-2.44,-2.34,
-2.50,-2.33,-2.55,-2.14,-1.93,-3.84,-4.89,-2.55,-2.50,-5.14,-2.78,-3.38,-2.55,-2.50,-2.71,-1.50,-1.33,-2.55,-2.50,-1.53,
-2.74,-2.62,-2.30,-2.12,-2.06,-3.08,-3.94,-2.30,-2.40,-4.84,-2.55,-2.09,-2.30,-2.40,-1.94,-2.96,-3.20,-2.30,-2.40,-3.06,
-3.24,-2.76,-3.01,-2.31,-2.91,-2.33,-3.60,-3.01,-2.52,-4.55,-2.23,-2.40,-3.01,-2.51,-2.32,-3.44,-3.63,-3.01,-2.51,-3.72,
-4.75,-4.49,-3.46,-4.09,-4.42,-3.59,-4.69,-3.46,-4.02,-5.54,-4.06,-4.33,-3.46,-3.97,-4.24,-4.59,-4.65,-3.46,-3.97,-4.66,
-4.96,-5.05,-3.67,-5.03,-5.30,-4.34,-5.17,-3.67,-4.19,-5.68,-5.14,-4.66,-3.67,-4.15,-5.04,-5.25,-5.39,-3.67,-4.15,-4.99,
------------------------------------
-3.68,-4.16,-3.36,-2.89,-4.38,-4.15,-3.31,-3.36,-2.90,-3.69,-3.99,-4.09,-3.36,-2.90,-4.40,-4.07,-4.29,-3.36,-2.90,-3.64,
-3.67,-4.01,-3.90,-3.68,-4.59,-4.04,-3.81,-3.90,-3.69,-4.14,-4.34,-5.11,-3.90,-3.69,-4.51,-4.53,-4.23,-3.90,-3.69,-3.96,
-4.03,-4.88,-4.42,-4.31,-4.60,-4.29,-4.62,-4.42,-4.25,-4.63,-4.58,-4.85,-4.42,-4.25,-4.74,-4.79,-4.21,-4.42,-4.25,-4.85,
-3.16,-4.13,-3.88,-4.58,-5.35,-4.97,-3.71,-3.88,-4.57,-4.22,-4.79,-4.84,-3.88,-4.57,-4.83,-5.61,-4.98,-3.88,-4.57,-3.96,
-2.55,-3.83,-3.33,-3.49,-5.31,-3.73,-4.22,-3.33,-3.47,-5.01,-4.90,-4.81,-3.33,-3.47,-4.86,-4.24,-4.35,-3.33,-3.47,-4.20,
-3.79,-4.91,-3.04,-2.71,-4.94,-2.64,-3.93,-3.04,-2.70,-2.88,-3.24,-3.30,-3.04,-2.70,-3.55,-3.42,-3.37,-3.04,-2.70,-3.42,
-2.02,-3.69,-3.01,-2.22,-4.48,-1.78,-1.64,-3.01,-2.22,-1.62,-2.96,-3.07,-3.01,-2.22,-3.39,-2.96,-2.81,-3.01,-2.22,-2.18,
-1.96,-2.88,-3.23,-2.43,-4.08,-2.29,-3.27,-3.23,-2.43,-3.20,-4.05,-5.10,-3.23,-2.43,-4.23,-3.81,-3.41,-3.23,-2.43,-4.18,
-3.75,-4.52,-2.31,-2.24,-5.24,-2.52,-1.78,-2.31,-2.24,-1.49,-3.28,-4.46,-2.31,-2.24,-3.68,-3.58,-3.23,-2.31,-2.24,-3.59,
-3.67,-4.65,-2.18,-2.96,-5.00,-2.70,-2.90,-2.18,-2.95,-3.20,-1.53,-1.35,-2.18,-2.95,-1.54,-2.04,-2.45,-2.18,-2.95,-3.37,
-4.33,-5.24,-3.00,-2.43,-5.40,-3.30,-3.91,-3.00,-2.44,-2.82,-2.28,-2.12,-3.00,-2.44,-2.34,-2.35,-2.83,-3.00,-2.44,-2.81,
-3.84,-4.89,-2.55,-2.50,-5.14,-2.78,-3.38,-2.55,-2.50,-2.71,-1.50,-1.33,-2.55,-2.50,-1.53,-1.88,-2.38,-2.55,-2.50,-2.88,
-3.08,-3.94,-2.30,-2.40,-4.84,-2.55,-2.09,-2.30,-2.40,-1.94,-2.96,-3.20,-2.30,-2.40,-3.06,-3.38,-3.17,-2.30,-2.40,-3.81,
-2.33,-3.60,-3.01,-2.52,-4.55,-2.23,-2.40,-3.01,-2.51,-2.32,-3.44,-3.63,-3.01,-2.51,-3.72,-3.43,-3.25,-3.01,-2.51,-2.93,
-3.59,-4.69,-3.46,-4.02,-5.54,-4.06,-4.33,-3.46,-3.97,-4.24,-4.59,-4.65,-3.46,-3.97,-4.66,-4.69,-4.58,-3.46,-3.97,-4.39,
-4.34,-5.17,-3.67,-4.19,-5.68,-5.14,-4.66,-3.67,-4.15,-5.04,-5.25,-5.39,-3.67,-4.15,-4.99,-5.55,-5.30,-3.67,-4.15,-5.01,
------------------------------------
-4.15,-3.31,-3.36,-2.90,-3.69,-3.99,-4.09,-3.36,-2.90,-4.40,-4.07,-4.29,-3.36,-2.90,-3.64,-4.26,-4.01,-3.37,-2.90,-3.97,
-4.04,-3.81,-3.90,-3.69,-4.14,-4.34,-5.11,-3.90,-3.69,-4.51,-4.53,-4.23,-3.90,-3.69,-3.96,-4.45,-4.30,-3.85,-3.69,-4.69,
-4.29,-4.62,-4.42,-4.25,-4.63,-4.58,-4.85,-4.42,-4.25,-4.74,-4.79,-4.21,-4.42,-4.25,-4.85,-4.67,-5.18,-4.39,-4.25,-4.31,
-4.97,-3.71,-3.88,-4.57,-4.22,-4.79,-4.84,-3.88,-4.57,-4.83,-5.61,-4.98,-3.88,-4.57,-3.96,-4.90,-5.31,-3.89,-4.57,-4.81,
-3.73,-4.22,-3.33,-3.47,-5.01,-4.90,-4.81,-3.33,-3.47,-4.86,-4.24,-4.35,-3.33,-3.47,-4.20,-5.19,-5.38,-3.34,-3.47,-4.44,
-2.64,-3.93,-3.04,-2.70,-2.88,-3.24,-3.30,-3.04,-2.70,-3.55,-3.42,-3.37,-3.04,-2.70,-3.42,-4.98,-5.28,-3.04,-2.70,-3.53,
-1.78,-1.64,-3.01,-2.22,-1.62,-2.96,-3.07,-3.01,-2.22,-3.39,-2.96,-2.81,-3.01,-2.22,-2.18,-5.33,-5.33,-3.07,-2.22,-2.91,
-2.29,-3.27,-3.23,-2.43,-3.20,-4.05,-5.10,-3.23,-2.43,-4.23,-3.81,-3.41,-3.23,-2.43,-4.18,-5.27,-5.10,-3.26,-2.43,-4.06,
-2.52,-1.78,-2.31,-2.24,-1.49,-3.28,-4.46,-2.31,-2.24,-3.68,-3.58,-3.23,-2.31,-2.24,-3.59,-5.07,-5.17,-2.35,-2.24,-4.21,
-2.70,-2.90,-2.18,-2.95,-3.20,-1.53,-1.35,-2.18,-2.95,-1.54,-2.04,-2.45,-2.18,-2.95,-3.37,-5.15,-5.36,-2.20,-2.95,-3.53,
-3.30,-3.91,-3.00,-2.44,-2.82,-2.28,-2.12,-3.00,-2.44,-2.34,-2.35,-2.83,-3.00,-2.44,-2.81,-5.42,-5.39,-3.00,-2.44,-2.94,
-2.78,-3.38,-2.55,-2.50,-2.71,-1.50,-1.33,-2.55,-2.50,-1.53,-1.88,-2.38,-2.55,-2.50,-2.88,-5.21,-5.36,-2.57,-2.50,-3.10,
-2.55,-2.09,-2.30,-2.40,-1.94,-2.96,-3.20,-2.30,-2.40,-3.06,-3.38,-3.17,-2.30,-2.40,-3.81,-5.14,-5.20,-2.34,-2.40,-4.36,
-2.23,-2.40,-3.01,-2.51,-2.32,-3.44,-3.63,-3.01,-2.51,-3.72,-3.43,-3.25,-3.01,-2.51,-2.93,-5.35,-5.36,-3.06,-2.51,-3.53,
-4.06,-4.33,-3.46,-3.97,-4.24,-4.59,-4.65,-3.46,-3.97,-4.66,-4.69,-4.58,-3.46,-3.97,-4.39,-5.40,-5.65,-3.46,-3.97,-4.18,
-5.14,-4.66,-3.67,-4.15,-5.04,-5.25,-5.39,-3.67,-4.15,-4.99,-5.55,-5.30,-3.67,-4.15,-5.01,-5.51,-5.57,-3.73,-4.15,-4.39,
------------------------------------
-3.99,-4.09,-3.36,-2.90,-4.40,-4.07,-4.29,-3.36,-2.90,-3.64,-4.26,-4.01,-3.37,-2.90,-3.97,-3.71,-4.31,-3.31,-2.90,-4.15,
-4.34,-5.11,-3.90,-3.69,-4.51,-4.53,-4.23,-3.90,-3.69,-3.96,-4.45,-4.30,-3.85,-3.69,-4.69,-4.22,-4.06,-3.90,-3.69,-4.51,
-4.58,-4.85,-4.42,-4.25,-4.74,-4.79,-4.21,-4.42,-4.25,-4.85,-4.67,-5.18,-4.39,-4.25,-4.31,-4.58,-4.76,-4.17,-4.25,-4.27,
-4.79,-4.84,-3.88,-4.57,-4.83,-5.61,-4.98,-3.88,-4.57,-3.96,-4.90,-5.31,-3.89,-4.57,-4.81,-5.17,-4.00,-3.93,-4.57,-4.71,
-4.90,-4.81,-3.33,-3.47,-4.86,-4.24,-4.35,-3.33,-3.47,-4.20,-5.19,-5.38,-3.34,-3.47,-4.44,-4.93,-4.10,-3.36,-3.47,-4.42,
-3.24,-3.30,-3.04,-2.70,-3.55,-3.42,-3.37,-3.04,-2.70,-3.42,-4.98,-5.28,-3.04,-2.70,-3.53,-4.73,-4.09,-3.02,-2.70,-3.53,
-2.96,-3.07,-3.01,-2.22,-3.39,-2.96,-2.81,-3.01,-2.22,-2.18,-5.33,-5.33,-3.07,-2.22,-2.91,-5.02,-4.33,-3.26,-2.22,-2.91,
-4.05,-5.10,-3.23,-2.43,-4.23,-3.81,-3.41,-3.23,-2.43,-4.18,-5.27,-5.10,-3.26,-2.43,-4.06,-5.45,-4.06,-3.36,-2.43,-4.03,
-3.28,-4.46,-2.31,-2.24,-3.68,-3.58,-3.23,-2.31,-2.24,-3.59,-5.07,-5.17,-2.35,-2.24,-4.21,-5.32,-4.96,-2.43,-2.24,-4.24,
-1.53,-1.35,-2.18,-2.95,-1.54,-2.04,-2.45,-2.18,-2.95,-3.37,-5.15,-5.36,-2.20,-2.95,-3.53,-5.35,-5.19,-2.35,-2.95,-3.54,
